timestamp,open,high,low,close,volume,kdj_k,kdj_d,kdj_j,rsi,wr,kdj_golden_cross,kdj_death_cross,rsi_cross_up_oversold,rsi_cross_down_overbought,wr_cross_up_oversold,wr_cross_down_overbought,buy_score,sell_score,triple_sword_decision,equity
2022-01-08 21:00:00,74.65970015252296,75.28592587604048,74.27039872984592,74.94230961008294,1000.0,72.18199337634381,65.69366928025215,85.15864156852712,50.58992015908612,-25.242680737358448,False,False,False,False,False,False,0,0,HOLD,88926.93868994802
2022-01-08 22:00:00,73.30342865683176,73.70332229493184,73.08106906328877,73.47010928077091,1000.0,60.406517535804674,63.931285365436324,53.35698187654137,44.18949599406426,-56.273945260893896,False,True,False,False,False,False,0,1,HOLD,87180.01803717915
2022-01-08 23:00:00,74.45613965363283,74.6860868865239,73.04045502531334,74.58487171694392,1000.0,61.34483364822137,63.069134793031346,57.89623135860141,49.408878961818886,-32.77681151554909,False,False,False,False,False,False,0,0,HOLD,88502.80100625483
2022-01-09 00:00:00,75.10201286778923,76.62470571691676,74.06067256256766,75.8556528172543,1000.0,68.79050415711913,64.97625791439394,76.41899664256951,54.61902768875962,-14.707261933102036,True,False,False,False,False,False,1,0,HOLD,90010.71654266687
2022-01-09 01:00:00,75.11570200873807,76.68372270145038,74.68833473665487,75.6976365184888,1000.0,72.30550095411861,67.4193389276355,82.07782500708487,53.876030401201604,-18.647316891836578,False,False,False,False,False,False,0,0,HOLD,89823.21357157562
2022-01-09 02:00:00,75.8000500995526,76.16285811649085,74.7937366633494,76.02734676149912,1000.0,75.53162306207281,70.12343363911461,86.34800190798921,55.24410184642154,-12.412353366201907,False,False,False,False,False,False,0,0,HOLD,90214.4494798119
2022-01-09 03:00:00,77.28779806877515,76.79425032182945,75.88929915016324,76.79991933754171,1000.0,83.73808901045766,74.66165209622896,101.89096283891504,58.36067492218014,0.11611097985214912,False,False,False,False,False,False,0,0,HOLD,91131.18816134876
2022-01-09 04:00:00,78.1367292143613,78.00595510429625,77.04377350033413,77.09748063142004,1000.0,83.06014943914909,77.46115121053568,94.25814589637591,59.52959919517179,-14.9074032440146,False,False,False,False,False,False,0,0,HOLD,91484.27595748015
2022-01-09 05:00:00,78.38470471058726,78.77646737857935,77.89880689264545,78.4345268611537,1000.0,86.71966854165471,80.54732365424202,99.06435831648011,64.36972390450896,-4.981194827680334,False,False,False,False,False,False,0,0,HOLD,93070.82204494091
2022-01-09 06:00:00,78.7068102363738,78.42671227807479,76.61141717465429,78.15076377910506,1000.0,87.51033311924868,82.86832680924425,96.79434573925755,62.65701751888092,-9.114893890981945,False,False,False,False,False,False,0,0,HOLD,92734.10727952869
2022-01-09 07:00:00,79.59029342286338,80.52426578200725,79.02956207797847,79.44720202268978,1000.0,86.87625007230531,84.2043012302646,92.22014775638672,66.97978426243131,-14.391916021581466,False,False,False,False,False,False,0,0,HOLD,94272.46771707585
2022-01-09 08:00:00,78.54324733566592,79.0822268366344,77.4808820517441,78.4300585539191,1000.0,80.45081778139198,82.9531400806404,75.44617318289514,61.0123753512224,-27.98316654673534,False,True,False,False,False,True,0,2,SELL,93018.98716811437
2022-01-09 09:00:00,79.63616927504454,79.98365887472991,77.8595946571986,78.95261017407299,1000.0,77.99032027392016,81.29886681173366,71.37322719829316,62.84386413587715,-21.00073958348679,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 10:00:00,79.92348935104582,80.19452793848613,79.29003880146809,80.42040078048103,1000.0,84.72271839478339,82.44015067275024,89.28785383884968,67.4668558358211,-1.3878624794636083,True,False,False,False,False,False,1,0,HOLD,93018.98716811437
2022-01-09 11:00:00,81.67636221576299,81.74071362497341,79.47777328852334,81.57112101690927,1000.0,88.84903954476209,84.57644696342086,97.39422470744455,70.55948794643638,-1.9492823819140477,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 12:00:00,82.71663616688183,83.12461194775597,82.3595845358735,82.46347917632482,1000.0,89.18247039480163,86.11178810721447,95.32383496997596,72.72481757710004,-6.556153147119004,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 13:00:00,83.65470741636129,84.79254874456932,83.00708038933544,84.29388651932518,1000.0,90.7565562494298,87.66004415461958,96.94958043905024,76.53686226599396,-4.64655216653016,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 14:00:00,83.54075459718197,83.76734586390926,81.78920341588041,82.92490249443708,1000.0,86.22813640999453,87.1827415730779,84.31892608382779,68.79280346569388,-18.48383504812294,False,True,False,False,False,False,0,1,HOLD,93018.98716811437
2022-01-09 15:00:00,81.19506922970362,82.72608889108928,80.08747329601378,81.86503904748466,1000.0,77.47246316120568,83.94598210245384,64.52542527870938,63.44095375744378,-29.278575027759565,False,False,False,False,False,True,0,1,HOLD,93018.98716811437
2022-01-09 16:00:00,82.08506835362296,82.65168166690123,80.74170946721134,82.38078244266309,1000.0,73.98658264415711,80.6261822830216,60.707383366428104,64.87304233886422,-27.088607101631094,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 17:00:00,80.02510211688414,82.32790370734372,80.126457035969,81.25270467344895,1000.0,65.63830970786945,75.6302247579709,45.65447960766659,59.392810278314215,-43.268391919495045,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 18:00:00,81.63976024150014,81.77248209472552,79.77127038032759,81.1499006803552,1000.0,55.02562169586858,68.76202373727013,27.552817613065486,58.90445213821289,-44.52499062121733,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 19:00:00,82.43647301728524,83.4612901970405,81.619398690024,82.15954429766336,1000.0,53.50334209819462,63.67579652424496,33.15843324609395,62.19241077480355,-32.183866307546815,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 20:00:00,80.81490379680586,81.14700729766034,79.66511077957286,80.09514778937643,1000.0,38.46455351753296,55.27204885534096,4.849562841916963,52.87688943517809,-64.2452829503614,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 21:00:00,78.80667791175937,79.22254198499988,78.0156116910068,78.68552854974679,1000.0,28.93811748028249,46.49407173032147,-6.173791019795473,47.63063302387464,-83.52432422576398,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 22:00:00,79.38101465473308,80.03271595086952,78.48767435222375,78.41901661083934,1000.0,21.629952473767133,38.20603197813669,-11.522206534971986,46.68747697959261,-91.93097276296987,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-09 23:00:00,78.76059972348177,79.82086572117035,78.0644895668308,78.99295321477624,1000.0,20.402335941149637,32.27146663247434,-3.335925441499775,49.02824679578214,-85.57841815491457,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 00:00:00,78.93824399098528,78.7952997693228,77.45564487211196,78.61505144704486,1000.0,20.036650234183863,28.19319449971085,3.7235617031298887,47.54790982293373,-84.19760439706317,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 01:00:00,78.33419623070259,78.9233023566294,77.44190654537232,79.06970940598686,1000.0,22.37199460652264,26.25279453531478,14.610394748938369,49.52261221615923,-77.854957206428,False,False,False,False,True,False,1,0,HOLD,93018.98716811437
2022-01-10 02:00:00,77.65969607465478,79.2882419560122,77.67743270454014,77.79441941704447,1000.0,16.866761447811825,23.124116839480465,4.352050664474547,44.465831646605636,-95.20432552531729,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 03:00:00,76.74042620258015,76.45846952161484,74.89861543553275,76.72695053531486,1000.0,18.361968591624812,21.53673409019525,12.012437594483934,40.717937695511125,-79.38447769331061,False,False,False,False,True,False,1,0,HOLD,93018.98716811437
2022-01-10 04:00:00,76.3375168215143,76.70228798253723,75.73494044785353,75.81212619725682,1000.0,17.114623703315026,20.06269729456851,11.21847652080806,37.779074570714585,-89.33147892256025,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 05:00:00,74.70599252188741,76.68181071462024,74.73027829620997,75.48313648559007,1000.0,16.14252953085527,18.755974706664098,10.915639179237616,36.75176559182249,-91.37719432831746,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 06:00:00,73.77040902832663,73.74702572918207,72.36050049625696,73.53623866717219,1000.0,15.8698943540163,17.793947922448165,12.021787217152571,31.32345218672596,-89.4085177486766,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 07:00:00,74.08839377155668,74.4875153806943,72.80965754803931,74.23924550898685,1000.0,18.97426843475681,18.187388093217713,20.548029117835,35.053736652788885,-83.0755733297309,True,False,False,False,False,False,1,0,HOLD,93018.98716811437
2022-01-10 08:00:00,73.80269320301969,74.52886972373075,72.99914810653172,74.15885953168886,1000.0,21.30244795859784,19.225741381677757,25.455861112438,34.82083205193588,-83.79971980457421,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 09:00:00,74.7404030762371,74.78763533479206,74.000745003979,74.94120470482137,1000.0,26.618878504842485,21.69012042273267,36.47639466906212,39.06427644244601,-70.62878039140396,False,False,False,False,True,False,1,0,HOLD,93018.98716811437
2022-01-10 10:00:00,73.44559103568997,74.36813922173818,72.85941383605834,72.79954831404356,1000.0,19.858429602039045,21.079556815834795,17.416175174447545,32.77393328909987,-94.2774310708044,False,True,False,False,False,False,0,1,HOLD,93018.98716811437
2022-01-10 11:00:00,72.35113864744406,73.9087476207065,71.71088740912225,73.10856721956058,1000.0,22.572871740623366,21.577328457430987,24.56395830700812,34.414973384585934,-83.20465504153641,True,False,False,False,False,False,1,0,HOLD,93018.98716811437
2022-01-10 12:00:00,71.56582938416008,72.5559416630994,71.4100595354428,71.41249203930374,1000.0,15.063902392830633,19.40618643589754,6.379334306696819,30.075482103404298,-99.97107882636658,False,True,False,False,False,False,0,1,HOLD,93018.98716811437
2022-01-10 13:00:00,71.86131765918812,71.40575915359594,69.92622121978997,71.63637636239268,1000.0,18.480824708645805,19.09773252681363,17.247009072310156,31.306795006338277,-81.73305538636525,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 14:00:00,70.773085979869,72.61439605496838,70.18424430702129,70.58996026849567,1000.0,16.871619604278123,18.35569488596846,13.903469040897448,28.757848340896174,-92.91030144659197,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 15:00:00,70.71520380481729,71.85234286422133,69.86994289839043,70.22457021643953,1000.0,13.651497909175681,16.787629227037534,7.379235273451975,27.903532769513106,-96.234698899669,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 16:00:00,71.2561715845287,71.89908908103632,69.65697215207015,70.3425975529227,1000.0,13.55542861145877,15.710229021844615,9.24582779068708,28.64096391940147,-90.26835109523984,False,False,False,False,False,False,0,0,HOLD,93018.98716811437
2022-01-10 17:00:00,71.63758076274372,71.67474409520315,70.74357748864057,72.03759958385874,1000.0,24.503617222729872,18.641358422139703,36.22813482391021,38.387467645146195,-66.20978407392765,True,False,False,False,True,False,2,0,BUY,92972.47767453032
2022-01-10 18:00:00,72.94687746764825,74.2957419655578,72.28718468307196,72.92146672198812,1000.0,39.433309400482266,25.572008748253893,67.155910704939,42.77656533689219,-53.529258489707885,False,False,False,False,False,False,0,0,HOLD,94113.20582540832
2022-01-10 19:00:00,71.94566181749477,73.0556106008225,71.0786287322741,72.11984288686646,1000.0,43.986601956805856,31.710206484437883,68.5393929015418,39.99385636275571,-51.99702948557779,False,False,False,False,False,False,0,0,HOLD,93078.6217395316
2022-01-10 20:00:00,73.04851815312337,73.69178872534705,72.42842853050996,72.77786240145764,1000.0,51.75053563806403,38.390316202313265,78.47097450956555,43.25693474077632,-39.17179634988628,False,False,False,False,False,False,0,0,HOLD,93927.8685909417
2022-01-10 21:00:00,73.25277520537504,74.24210024380514,72.08819396946555,72.21278653944829,1000.0,52.86596184028775,43.21553141497142,72.16682269092041,41.18569280633674,-50.18549656533423,False,False,False,False,False,False,0,0,HOLD,93198.57578734234
2022-01-10 22:00:00,72.69067743856694,73.59472533024218,72.00020594317598,72.81374657304548,1000.0,57.927965847398475,48.11967622578044,77.54454509063456,44.24339328883492,-38.47239024369941,False,False,False,False,False,False,0,0,HOLD,93974.18107721403
2022-01-10 23:00:00,71.06340814729569,72.3440398504752,70.67724165542168,71.79389204948971,1000.0,53.97415109334334,50.07116784830141,61.78011758342721,40.404395280711796,-54.641390003387414,False,False,False,False,False,False,0,0,HOLD,92657.94618779105
2022-01-11 00:00:00,71.49963375608544,71.35840484220796,70.84359743022246,71.02489680873691,1000.0,45.81241844291099,48.651584713171275,40.13408590239041,37.74490788009275,-70.51104685795372,False,True,False,False,False,False,0,1,HOLD,91665.47290625864
2022-01-11 01:00:00,72.31386285826109,72.76077251923834,70.38377057231487,72.24823339723505,1000.0,46.428426022496325,47.91053181627963,43.464214434929715,44.05371925584361,-44.13904226007129,False,False,False,False,False,False,0,0,HOLD,93244.32387186
2022-01-11 02:00:00,71.96735205026751,72.99235028917029,70.36607659955264,71.67455312114674,1000.0,42.051418417242104,45.95749401660046,34.2392672185254,41.90891474601607,-56.50612015258245,False,False,False,False,False,False,0,0,HOLD,92503.92612167053
2022-01-11 03:00:00,71.68686253558012,73.05413904893493,71.77791312692146,71.93312078255819,1000.0,41.510668898651126,44.475218977284015,35.581568741385354,43.250010815972416,-50.93206341323662,False,False,False,False,False,False,0,0,HOLD,92837.63624342365
2022-01-11 04:00:00,71.83236537982748,72.12943388659494,70.24766899148518,71.51574121605078,1000.0,38.255779926721814,42.402072627096615,29.963194525972213,41.581266599669306,-59.92969820196526,False,False,False,False,False,False,0,0,HOLD,92298.96181988539
2022-01-11 05:00:00,72.89795474595125,74.34284317554693,72.01014608028252,72.99165778801826,1000.0,47.838994381471,44.214379878554745,55.0882233873035,49.06525338449374,-28.835308969433253,True,False,False,False,False,False,1,0,HOLD,94203.7951476114
2022-01-11 06:00:00,73.19780936807798,73.97066570336182,72.5867715915181,73.62232261758218,1000.0,59.36120251107524,49.263320756061574,79.55696602110257,51.90082110862126,-17.59438122971628,False,False,False,False,False,False,0,0,HOLD,95017.73775710225
2022-01-11 07:00:00,70.192697038755,71.38559561516333,69.44354554403745,70.83723846100644,1000.0,49.05639839690523,49.1943466363428,48.7805019180301,41.03614420944727,-71.5532098314348,False,True,False,False,False,True,0,2,SELL,91377.56744507878
2022-01-11 08:00:00,70.07677398350046,70.71114161065488,69.3241185508614,70.10804618027694,1000.0,37.91095114748627,45.43321480672396,22.8664238290109,38.74901014280998,-84.37994335135166,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 09:00:00,68.02784752809818,69.28252856561306,66.99300613573051,67.84410720339052,1000.0,29.13392180003024,40.00011713782606,7.4015311244386055,32.66234069085232,-88.42013689488182,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 10:00:00,64.42616116620911,65.21598993613689,63.61192200663655,64.56784249984223,1000.0,22.39197903977684,34.130737771809656,-1.0855384242887993,26.23894800042315,-91.09190648072996,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 11:00:00,64.45617860205911,65.36539767996362,63.516663808651124,64.95554702293435,1000.0,19.358244586255147,29.206573376624824,-0.3384129944842087,28.042383062151373,-86.70922432078824,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 12:00:00,65.74744628675008,66.8398544230613,65.56394774214026,65.28858377154684,1000.0,18.361160550973985,25.591435768074547,3.90061011677286,29.633905721296358,-83.63300751958835,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 13:00:00,65.64645559168468,66.63347508668497,64.55913992059587,65.44534231962804,1000.0,18.179090582393748,23.120654039514285,8.295963668152673,30.414061448567082,-82.18504935476673,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 14:00:00,64.8264648510785,65.9905311220329,63.5963996965208,64.62907288778611,1000.0,15.66638969608422,20.63589925837093,5.7273705715107965,28.63379984871119,-89.72482312147443,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 15:00:00,63.1898346786299,64.51344385486313,62.383155459766066,63.58682931004334,1000.0,14.901102718122974,18.724300411621613,7.254707331125701,26.50080934997743,-89.93557458286287,False,False,False,False,False,False,0,0,HOLD,91377.56744507878
2022-01-11 16:00:00,64.89650999590309,65.66881656114562,64.43977478582812,65.70044233416559,1000.0,23.211735749466836,20.220112190903354,29.194982866593797,36.785018152975,-72.26276343300883,True,False,False,False,True,False,2,0,BUY,91331.87866135624
2022-01-11 17:00:00,65.27815900288176,65.60414481832538,63.906353474132956,64.15910056587447,1000.0,24.054715006338487,21.498313129381735,29.167518760251994,33.14302875796153,-85.15057292202509,False,False,False,False,False,False,0,0,HOLD,89189.2197331067
2022-01-11 18:00:00,65.29719972138248,66.57071286444764,63.86122789909087,65.3281374285833,1000.0,38.063108138649895,27.019911465804455,60.149501484340774,38.145162659441496,-75.37576198639935,False,False,False,False,True,False,1,0,HOLD,90814.32801399955
2022-01-11 19:00:00,65.59070190207734,65.70290851031558,64.56305924687982,65.44521497053536,1000.0,48.27770401034681,34.10584231398524,76.62142740306994,38.6402957432358,-73.57448281470431,False,False,False,False,False,False,0,0,HOLD,90977.08052335327
2022-01-11 20:00:00,64.7480860211767,66.30191083253163,64.5542678374494,64.78033361792487,1000.0,50.1145360546435,39.44207356087133,71.45946104218784,36.83691760782553,-73.37190676328335,False,False,False,False,False,False,0,0,HOLD,90052.81181429404
2022-01-11 21:00:00,65.4607845279402,66.73703080925469,65.4963542417846,65.80610584696407,1000.0,59.61584891415579,46.166665345299485,86.51421605186842,41.38226284299129,-58.89822190887421,False,False,False,False,False,False,0,0,HOLD,91478.76423452728
2022-01-11 22:00:00,66.74213109197268,68.05609777955482,66.53848542822918,66.81954798115046,1000.0,65.81145688143485,52.71492919067794,92.00451226294867,45.551193098975894,-35.698614159238645,False,False,False,False,False,False,0,0,HOLD,92887.57627203291
2022-01-11 23:00:00,67.07426970614827,68.31935180887989,66.46802834319031,67.54401393519507,1000.0,72.85390797849061,59.42792211994884,99.70587969557415,48.37761724727668,-13.061189827397886,False,False,False,False,False,False,0,0,HOLD,93894.67507165053
2022-01-12 00:00:00,66.72726985485461,66.02138966366613,65.31518945579597,65.51113498847008,1000.0,60.905605405767076,59.920483215221594,62.875849786858055,41.81784401650803,-47.3066700502424,False,False,False,False,False,True,0,1,HOLD,91068.71763971767
2022-01-12 01:00:00,66.66709409297637,67.91279615107341,66.168683775773,65.78876019841772,1000.0,55.015870369168965,58.28561226653739,48.47638657443211,42.95544668212615,-42.629850187484855,False,True,False,False,False,False,0,1,HOLD,91454.65160130816
2022-01-12 02:00:00,65.41662270555342,66.7131125582252,64.59442327989198,66.1551898564615,1000.0,53.82917003701565,56.80013152336348,47.88724706431999,44.49795037620851,-36.457048000803695,False,False,False,False,False,False,0,0,HOLD,91964.03491559633
2022-01-12 03:00:00,67.21245959436229,67.09344256364,66.1923140367147,67.49954500386845,1000.0,61.961469523307635,58.52057752334487,68.84325352323316,49.85524602776074,-13.81030472709722,True,False,False,False,False,False,1,0,HOLD,93832.85766379406
2022-01-12 04:00:00,65.31074481957876,66.44484002501741,64.75349687848731,65.51498424213527,1000.0,49.813135309859966,55.61809678551657,38.20321235854675,43.2226565418438,-47.241826277583684,False,True,False,False,False,True,0,2,SELL,91028.53155217908
2022-01-12 05:00:00,64.94704152413937,65.71063661805474,65.04292663945797,64.65586119236656,1000.0,33.75854739938884,48.331580323474,4.612481551218508,40.698445129484526,-82.17561222264695,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 06:00:00,66.6076579679956,66.43246895832142,64.95952998730424,66.14476340376523,1000.0,36.37925415516897,44.34747160070566,20.44281926409559,46.52679933371486,-48.778105972778484,False,False,False,False,True,False,1,0,HOLD,91028.53155217908
2022-01-12 07:00:00,64.39970221722542,64.62900835026753,63.11463439673222,64.18995990985808,1000.0,31.13970064045283,39.94488128062139,13.529339360115713,40.850114883675424,-79.33940638897946,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 08:00:00,66.30732396204581,66.63646018348166,65.26359855218539,66.47090302019336,1000.0,44.07615083570944,41.32197113231741,49.58451024249352,48.71320364311588,-35.51487318739529,True,False,False,False,False,False,1,0,HOLD,91028.53155217908
2022-01-12 09:00:00,67.73717057766154,68.0383306397472,66.57661964647359,67.49435772969383,1000.0,59.03474725828359,47.226229840972806,82.65178209290517,51.80881034818138,-15.85089091024504,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 10:00:00,67.80299742460922,68.02126353636491,66.38641399391541,66.92790809648112,1000.0,65.17229123726432,53.208250306403315,89.10037309898632,50.009643979385956,-26.734279735364254,False,False,False,False,False,True,0,1,HOLD,91028.53155217908
2022-01-12 11:00:00,67.99353048712796,69.13119465436398,67.00003905809893,67.69912280570202,1000.0,68.84747111300302,58.42132390860322,89.69976552180263,52.43169914563716,-23.802169135519556,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 12:00:00,68.77564316327997,69.69971522708674,66.93226235329418,68.8779419573808,1000.0,75.07187427463766,63.971507363948035,97.27260809601694,55.945256446868044,-12.479319402093072,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 13:00:00,65.29409094686366,66.26540580319731,65.23064209330144,66.27878499806229,1000.0,66.06468035473583,64.66923169421064,68.85557767578621,47.59727461602208,-51.94970748506783,False,False,False,False,False,True,0,1,HOLD,91028.53155217908
2022-01-12 14:00:00,65.42853810692122,66.88296842550726,65.15871575345737,65.1302626556289,1000.0,54.24612462789938,61.19486267210689,40.348648539484344,44.44155033296369,-69.39098682577354,False,True,False,False,False,False,0,1,HOLD,91028.53155217908
2022-01-12 15:00:00,66.52468122740626,66.06231726072394,64.89194187267626,65.5795564308479,1000.0,48.64138897118847,57.01037143846742,31.903424036630568,45.951208397381414,-62.56808234223335,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 16:00:00,66.65721966414534,66.68830471998774,65.84577049225132,66.77810730799693,1000.0,45.50478588072135,53.17517625255207,30.164005137059902,49.86485414011258,-44.36707755540972,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 17:00:00,65.22469118308,66.46538620952663,63.573590235936884,64.87348347536619,1000.0,37.40947373953291,47.919942081545685,16.38853705550737,44.36700229302888,-73.2903950012824,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 18:00:00,64.87148041222268,65.04742778192276,63.982792974651524,64.23686444927912,1000.0,28.548641871505865,41.462842011532416,2.720241591452762,42.67340234052234,-82.95799123111922,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 19:00:00,64.699265685213,65.95055393321869,64.18932293893188,64.6345813422796,1000.0,24.80546882723344,35.91038428343276,2.5956379148347963,44.1088033984257,-76.91832515493128,False,False,False,False,True,False,1,0,HOLD,91028.53155217908
2022-01-12 20:00:00,65.57562469319045,66.86439654009178,64.68628616885908,65.80754254567951,1000.0,28.69231021433956,33.50435959373503,19.06821145554862,48.22618882851453,-59.105921121968805,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 21:00:00,66.83077148494976,66.72676754547138,64.97350305919133,66.17637831083775,1000.0,45.34449202293348,37.45107040346785,61.131335261864734,49.48633537840698,-57.51330443533233,True,False,False,False,False,False,1,0,HOLD,91028.53155217908
2022-01-12 22:00:00,66.50331362068528,67.4291866195333,65.25689367487226,66.04793614149806,1000.0,51.621474351389296,42.17453838610834,70.51534628195122,49.03871557277962,-59.609934352698474,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-12 23:00:00,68.00109347046437,68.30372520848377,66.41610341030274,67.67470049476778,1000.0,63.31490281112769,49.22132652778146,91.50205537782014,54.63553725993779,-33.055393666378244,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 00:00:00,67.42393346988855,68.62622444449843,67.04900839213278,67.09112026067943,1000.0,65.41585037659358,54.619501144052165,87.0085488416764,52.411764057401136,-42.58148454652544,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 01:00:00,67.33321818656721,67.12991587789459,66.07541517369744,67.04761571661594,1000.0,66.52947309141308,58.58949179317248,82.40943568789429,52.24105916079383,-43.29163238265912,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 02:00:00,65.32930016663096,65.39388832387448,63.98725192786068,64.80220209970709,1000.0,50.23519173265122,55.80472510633206,39.09612498528952,44.233269503384406,-75.68373618481316,False,True,False,False,False,False,0,1,HOLD,91028.53155217908
2022-01-13 03:00:00,67.0245478008055,67.87642094616095,65.3428585061272,66.61054617346876,1000.0,52.33980653977089,54.64975225081167,47.71991511768931,50.7771696576571,-39.89361168505251,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 04:00:00,67.2531639112136,68.44958588475355,66.72271076639996,67.66310670293947,1000.0,61.306055926261145,56.86852014262817,70.1811274935271,54.14968910069902,-19.061695381133745,True,False,False,False,False,False,1,0,HOLD,91028.53155217908
2022-01-13 05:00:00,68.87159750506066,68.97403298120209,67.72434773051357,69.1898806682168,1000.0,75.6468363209735,63.127958868743285,100.68459122543395,58.58254522209693,3.996851687835378,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 06:00:00,70.24136335654549,70.18529041604536,68.72296353394036,69.51584720575816,1000.0,80.1642614667446,68.8067264014104,102.879331597413,59.48320220740477,-10.125129574103207,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 07:00:00,69.29922213768613,70.02238811290293,68.60637729566146,69.46275122772786,1000.0,82.89032564202432,73.50125948161505,101.66845796284287,59.25715969020215,-11.649165439319026,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 08:00:00,69.7005887316052,70.62116167582033,68.87540462294896,69.96659546722992,1000.0,85.30455880035788,77.43569258786266,101.04229122534832,60.780230813647485,-9.866974882975017,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 09:00:00,69.88689117226478,70.67131318150842,68.1630787049134,69.69256100345119,1000.0,85.32201382302453,80.06446633291662,95.83710880324037,59.477909497578224,-14.643076131642172,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 10:00:00,69.73943452922009,70.65608836632124,68.09857157401109,69.79164720561397,1000.0,85.82779220699325,81.98557495760883,93.51222670576209,59.81320816122191,-13.160651025069344,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 11:00:00,69.69058771148849,69.62341710910233,68.30874318806357,69.64342215966471,1000.0,84.12166056903706,82.69760349475158,86.96977471760803,59.02638120027705,-15.378240606079968,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 12:00:00,70.33560628099511,71.91194307506974,69.58934760287501,71.70021066447579,1000.0,88.05436501560783,84.48319066837033,95.19671371008286,65.75766930427022,-2.671806467416987,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 13:00:00,71.76902639795051,73.04546645273483,71.37570675574374,72.10618110659661,1000.0,86.15223413958557,85.03953849210875,88.37762543453923,66.91308842120391,-10.369431454277361,False,False,False,False,False,False,0,0,HOLD,91028.53155217908
2022-01-13 14:00:00,71.06640435636044,72.28359056378257,70.36240951228952,71.52347359864196,1000.0,80.51261269054234,83.53056322491994,74.47671162178713,63.596073559994174,-16.802349402450464,False,True,False,False,False,False,0,1,HOLD,91028.53155217908
2022-01-13 15:00:00,70.66060134453923,72.16787515137635,70.24141879903318,70.82467825511227,1000.0,72.044218788075,79.70178174597163,56.72909287228174,59.76958305558415,-24.516842602084534,False,False,False,False,False,True,0,1,HOLD,91028.53155217908
